customer_id,age,income,time_spent,purchase_date,product_category,purchase_amount
4097,22,48324.338002218705,11.381815915199915,2023-11-11,Groceries,192.289066751672
423,22,,7.672567792500623,2023-04-27,Groceries,136.08661840760547
3728,22,49174.80694699879,11.500418926109718,2023-02-18,Groceries,188.56689952211448
804,45,44298.11485915972,13.38289642329118,2023-05-31,Groceries,237.69155345537976
4169,34,30732.07317602862,7.885176298504723,2023-07-07,Groceries,144.74213430617806
1752,,29056.848626194707,,2023-06-14,Groceries,174.62625195718252
1814,22,29154.568239055032,8.051889861220214,2023-12-14,Groceries,142.61941689197647
2078,29,69278.50846111141,14.01791082862978,2023-11-30,Groceries,251.80905854770367
1555,34,47429.074134960865,12.325425758109867,2023-11-11,Groceries,234.9595626364734
4238,60,44947.502623947265,13.233085473949943,2023-03-12,Groceries,243.3177173972636
1418,22,44503.09398660416,9.635520040224355,2023-01-19,Groceries,171.7011731671152
2917,45,37636.79102632745,11.425378320141224,2023-01-13,Groceries,207.2188902506567
3631,60,,14.080611794739648,2023-05-26,Groceries,258.87825447386774
4002,60,58897.07075114976,15.498864732594447,2023-09-13,Groceries,295.1763461313011
2952,45,58996.5442745302,14.761041483223849,2023-06-08,Groceries,276.0361411160779
2054,25,53429.38635180782,10.841439690529642,2023-11-23,Electronics,202.06604726343815
1880,45,55371.871620885955,15.624722714890906,2023-05-19,Groceries,287.18284008694525
3803,60,57714.21681062905,14.28466574474741,2023-05-14,Electronics,267.9253918782252
734,29,30746.979761620474,9.463642806635889,2023-11-06,Groceries,151.36778896422754
928,29,39557.36859960015,10.940732042961521,2023-12-23,Electronics,193.2897050100267
3133,25,64637.961384687624,,2023-01-13,Electronics,228.7421898906162
66,29,37402.30895272379,8.586208509280743,2023-01-31,Home,172.06968011306188
3098,22,34348.17274903734,9.188729570564197,2023-11-13,Groceries,169.3541471475326
2848,34,63748.535102530084,14.89480322011566,2023-09-04,Health,298.1316470684712
2318,29,43372.954018243014,11.147710941147388,2023-04-12,Groceries,208.97691102364305
1323,60,73821.71709546953,18.926804807317506,2023-07-08,Clothing,357.4741966780168
1533,45,46602.95284644539,14.258983268861765,2023-10-21,Groceries,263.74694922971725
953,34,28715.599863653024,7.295289316977586,2023-05-10,Groceries,116.08057067717823
4354,25,70549.58686705383,13.95158845229134,2023-06-13,Electronics,258.80141794129327
4044,45,33184.562202027504,10.01390070658573,2023-01-07,Groceries,171.83642349107447
3667,60,42491.851070320765,13.817652389544035,2023-08-05,Clothing,246.0256022146096
1169,22,40387.04117023517,,2023-02-22,Groceries,181.7309916928436
417,34,61828.8430350371,15.081011020598796,2023-09-17,Home,287.7880516541853
1733,29,23620.630033949787,7.053857064423506,2023-12-09,Groceries,133.06183981539635
3182,34,49107.86935633997,,2023-04-29,Groceries,208.39260363260772
2183,22,80606.69128708822,14.733506614524451,2023-12-02,Clothing,287.4447266722512
1633,45,30401.48850435511,,2023-07-07,Groceries,179.30203201927773
3428,45,39890.20489110978,11.736037490701708,2023-11-09,Electronics,212.08312635876655
85,34,34376.872437377715,10.418540117396041,2023-11-18,Groceries,183.39285635772725
2060,29,37381.3833252442,9.229416715389569,2023-09-21,Health,169.5213885823464
4534,34,38455.42548578858,10.436205937088726,2023-04-06,Groceries,187.11236373845102
1433,,58632.63259275195,12.772690631454875,2023-11-17,Groceries,238.43445462249255
4871,29,51697.30916722208,10.86723630701869,2023-09-02,Electronics,196.9182168733358
4655,29,41274.73935639943,10.56355545209698,2023-02-25,Groceries,200.7356485488493
1184,25,,8.664475692453552,2023-03-12,Groceries,151.53572638585862
2576,45,52886.52943452074,15.129508357604799,2023-09-07,Groceries,285.0079741155684
3401,22,67031.82091786395,14.543126104726095,2023-01-12,Groceries,269.33239943707895
4362,45,52777.1206486176,13.593450434540486,2023-12-14,Groceries,255.3504885180493
2823,45,10000.0,,2023-04-28,Groceries,90.67434371351656
394,60,37088.5585592921,12.811519777380362,2023-10-07,Electronics,229.72658029207204
107,29,47913.144140262164,11.014775449668072,2023-07-01,Groceries,206.45673564101148
2706,60,31268.159875127156,9.43828349941864,2023-10-02,Groceries,202.4029307203453
3162,22,44044.0768755208,9.62190179672223,2023-03-27,Clothing,163.60265285921577
2068,34,33258.19732769921,9.450129359737618,2023-10-08,Groceries,182.19269245015093
3287,29,53212.99880706233,10.5350756424699,2023-10-02,Groceries,203.0004913202772
2104,45,41671.23133503949,12.62334180356413,2023-12-03,Groceries,233.0582306421221
1841,29,59146.48562173531,10.579351661599343,2023-03-28,Electronics,193.8126625585727
1296,34,74051.53010450455,13.93947015737714,2023-01-18,Groceries,263.06071294463374
2528,25,36731.27685561024,8.543162283951927,2023-08-22,Groceries,158.8156022015478
3444,25,56282.58992901332,12.787380536627369,2023-02-12,Groceries,217.27158526372014
1345,45,25662.065793196656,8.100496901165355,2023-09-13,Groceries,152.65008694212707
3968,22,65663.19775554021,12.910119173584068,2023-12-03,Clothing,220.58801975422102
1420,25,52282.0298445304,,2023-02-03,Groceries,221.33832373549384
1484,22,63117.842755751655,10.539140655958523,2023-05-04,Electronics,204.30820121433868
469,34,36633.09610306397,,2023-01-11,Groceries,155.99578994648272
9,unknown,60305.88643248935,13.4279685756958,2023-12-26,Groceries,252.04476551405432
1667,34,67973.38320678349,16.53087943454395,2023-07-22,Groceries,309.2030875991353
890,34,,9.125888667056236,2023-11-09,Health,150.89866419082702
4240,34,55943.200476164435,12.300680995544807,2023-01-25,Groceries,235.84969028479085
2381,60,42242.484362750605,12.88348593098961,2023-09-22,Electronics,240.65433754365623
158,60,51445.57930768578,16.212035610695253,2023-01-25,Groceries,287.15969861112313
3286,22,48983.984227609326,10.168037382026068,2023-12-19,Groceries,197.86449616659658
2320,29,65464.79973331519,12.20685208307529,2023-06-20,Groceries,235.60451031446357
1492,,,9.316692701265277,2023-07-09,Health,160.56594582353398
3489,22,50794.27643439269,10.9582387632243,2023-05-30,Groceries,195.88398523469948
2165,29,96756.554907766,17.728634660215654,2023-09-19,Groceries,325.28447308481157
682,34,65435.92354471322,14.064681134042413,2023-10-24,Home,244.73469191804514
4794,34,37262.35222122085,11.44870658527103,2023-05-21,Groceries,201.79060446133738
2116,34,70512.64227745164,,2023-06-23,Groceries,273.81687844929144
4140,45,72763.00661935237,14.885006877623455,2023-04-06,Groceries,288.21450390119367
4628,29,15554.861320849617,6.506473915369652,2023-07-12,Groceries,111.37949801790725
2716,34,80723.1354570989,16.55839466208456,2023-01-07,Groceries,312.91376085174045
2599,34,55600.90685394809,11.734107319277637,2023-04-01,Home,213.14028508165626
4260,29,74736.64932254533,12.99520509991463,2023-12-24,Groceries,258.77072683384483
1502,29,39179.86268434201,9.787275969140262,2023-11-14,Groceries,180.02442758960885
2643,60,81883.55912408025,18.721030323998473,2023-11-28,Electronics,363.09778931377514
2790,25,32322.622097185413,8.483552377647408,2023-03-19,Groceries,145.32191767692404
30,22,27954.605190882892,7.528862416380962,2023-01-30,Groceries,147.57109907782106
2139,34,80972.78590048073,16.516648566848605,2023-01-22,Groceries,311.2498864652084
3878,60,54685.18528913531,15.41786187322591,2023-11-05,Clothing,306.5268351839832
2789,25,83629.84914836031,,2023-08-14,Groceries,301.94433861111094
3831,29,44191.17035977701,10.282911694132643,2023-02-21,Groceries,178.43467525870332
1973,34,45301.51456958051,10.83059940238985,2023-03-07,Electronics,180.6479350346543
4134,45,53080.63683367175,13.167932781343056,2023-09-19,Groceries,249.14367438070414
1425,25,77264.579502645,14.573162963719271,2023-07-28,Groceries,262.01636704120995
3290,34,83750.96110473588,16.861436762805482,2023-03-02,Groceries,316.1156308157598
1894,34,41599.44545411675,9.734287891494178,2023-11-23,Groceries,191.00518480413592
3774,45,63350.96160739991,14.763494114635858,2023-10-23,Groceries,277.95018907188637
3135,34,66014.03895091153,13.34186724773339,2023-09-27,Electronics,246.1646954685326
229,60,,10.887582679286,2023-04-28,Groceries,181.10716049197214
249,25,57915.97697419494,10.962111270154859,2023-07-29,Health,218.320181765141
2330,,64836.44588780253,11.858221033698333,2023-09-20,Groceries,195.13942375019292
152,34,54431.16947248421,14.724062248692373,2023-12-10,Groceries,266.51174315150655
4598,34,62922.59352048343,13.913729399961241,2023-08-02,Groceries,277.1537894902576
2941,34,35420.814999336755,9.650987914941048,2023-11-14,Groceries,166.00601818199587
656,22,75825.47678031758,14.287528110710298,2023-10-01,Groceries,270.53167927314195
857,22,10000.0,6.642586154477113,2023-12-01,Groceries,84.63869339470263
228,29,35760.53545482155,9.381925525373326,2023-11-03,Groceries,157.85395921200325
4600,34,22759.13258290485,9.146861414861691,2023-06-17,Groceries,173.94454957156142
1439,34,38271.69702222453,11.053184396988888,2023-10-12,Groceries,220.12171857665484
3387,34,22487.318224272763,7.201681443129586,2023-04-27,Groceries,114.87971414128644
180,,47253.78068422241,9.504926901184131,2023-10-19,Groceries,165.20711093195231
4265,45,62245.39620210785,15.750023726836321,2023-01-04,Health,284.8323751265435
2268,45,36805.02717492069,11.151675648753985,2023-01-06,Groceries,218.25373888531374
4221,34,65815.18624465058,11.947594951600228,2023-03-06,Home,238.48736128657072
4768,22,32516.014599717004,7.2021477593423695,2023-10-21,Health,127.88443816509218
562,,58259.978242755955,12.076575317481131,2023-09-29,Health,231.56431833862766
4809,34,67621.2437476133,,2023-10-09,Groceries,277.8398700879468
473,22,54009.19262827458,10.714398385479496,2023-04-26,Groceries,200.36789642500497
169,22,72920.6028828413,15.4662997223826,2023-04-14,Groceries,280.18075472883174
1296,34,74051.53010450455,13.93947015737714,2023-01-18,Groceries,263.06071294463374
4452,45,43081.85438666344,12.74332130906794,2023-01-22,Groceries,217.85801559198896
777,34,64456.53789971024,15.704546268902977,2023-03-18,Groceries,288.3358053785316
2592,60,75106.9956057695,17.281994971165076,2023-12-19,Groceries,321.9664739865249
554,45,83547.54175610979,20.420391230736367,2023-01-08,Groceries,374.93661279130106
1011,34,65798.39444361704,15.338364196279677,2023-01-12,Health,293.62834299766376
4952,22,28482.12342551481,6.872951362886582,2023-03-19,Groceries,109.8689883231333
1703,34,65210.12239168285,13.582581242573031,2023-10-21,Home,267.63868541914496
3828,29,73330.56672442006,16.404453739400164,2023-03-05,Groceries,303.10453272171924
487,22,52049.69284316415,11.090356288244603,2023-03-18,Groceries,216.4537233832224
2139,34,80972.78590048073,16.516648566848605,2023-01-22,Groceries,311.2498864652084
297,60,79065.50952085089,17.705768893502544,2023-11-22,Groceries,359.2153126554499
1210,25,32955.507140053516,8.665107907773413,2023-04-04,Home,161.45467170957298
4731,22,48651.06882889636,9.517483548682296,2023-03-05,Groceries,167.4194895311697
4397,34,52975.612696146105,13.35463076550009,2023-05-01,Groceries,263.268206028623
2352,25,58724.7140960211,12.562274930537404,2023-08-10,Groceries,240.43924641019112
4184,34,67705.1264173192,13.59201131236096,2023-04-16,Groceries,267.4031520392453
1130,34,45606.610952980795,12.6047747929219,2023-05-03,Electronics,220.35182216206252
200,60,82767.19464541881,18.137615283333584,2023-07-13,Clothing,339.9190514809123
1816,25,43371.37257436995,9.160664702196607,2023-01-20,Groceries,159.23767706949906
280,60,66895.487515634,17.825989549078994,2023-12-05,Groceries,336.6771341970063
1035,22,,14.567010751596158,2023-08-26,Groceries,264.4228783319376
894,29,51859.58493058819,11.57135879922794,2023-10-13,Groceries,213.8491638426283
1449,25,36011.70919753425,9.531704023069699,2023-02-20,Groceries,160.96836543297476
706,25,,10.385059800450437,2023-07-16,Groceries,179.3982091172332
1437,34,62174.71178248834,12.307704404359669,2023-10-30,Groceries,237.6258203741128
2593,45,36286.501648197394,,2023-11-04,Home,206.87682365255722
4438,60,54614.23498149925,16.002078270018224,2023-09-21,Electronics,304.2891694268761
1870,45,78838.84803905201,,2023-08-14,Groceries,344.21615977520383
3320,60,50237.60869035584,16.96055794831096,2023-12-18,Groceries,303.6553094037904
1392,,73866.22011854252,15.127885968320324,2023-04-05,Groceries,270.21336963108854
3103,25,65959.5050916381,14.014667766802518,2023-07-16,Groceries,245.4012499142283
1324,34,33627.89946679843,,2023-02-13,Clothing,169.3654772255285
2331,34,48160.630675939065,12.277869314298062,2023-12-03,Groceries,223.8334786315131
1118,60,41522.19915355295,10.715474863841926,2023-06-05,Groceries,183.78958078691014
1198,25,36819.2145022271,8.766802446159506,2023-08-16,Groceries,163.60140261875117
3943,22,52831.91573479766,13.838661471788699,2023-07-19,Groceries,256.5518038100722
2604,34,42613.62459683622,9.492296583322048,2023-08-02,Groceries,173.24610188077796
1617,25,,11.768147609663657,2023-04-10,Clothing,228.3858532989423
374,45,70118.49023592833,15.387413645184791,2023-10-08,Groceries,294.7383248057707
4348,,11875.267598212391,6.2853087671895125,2023-03-14,Groceries,113.76031547690404
316,45,78489.91642493896,17.07590921961549,2023-07-17,Groceries,313.7770942666753
2827,45,83011.45926465697,18.249171832678858,2023-10-23,Groceries,351.47306809488083
4770,34,40946.19702980934,10.737054847923545,2023-09-05,Groceries,201.35849078761044
81,60,12963.145368506826,8.691047391593212,2023-05-13,Home,150.39983745236424
4507,45,34268.558168842996,11.113587358827436,2023-05-05,Groceries,206.68311935018247
4223,60,14637.379345865636,9.9824780291927,2023-11-16,Groceries,180.45196128748557
4621,60,68560.31318303374,17.115180449991502,2023-11-08,Groceries,328.6510758750712
4501,45,45269.252332629294,12.628427237552334,2023-07-31,Groceries,212.71657605557075
1472,45,67523.47863386151,15.037128044875537,2023-07-18,Clothing,260.66682706233615
1269,45,52143.39830519192,13.748144405313388,2023-10-31,Groceries,256.08401927586857
2378,60,47878.18729317159,14.821768338881103,2023-08-09,Groceries,286.96110551432713
2628,45,75777.26850412604,18.731279758937944,2023-09-08,Groceries,366.65592716577214
1874,60,63683.264172179086,16.72047955087257,2023-01-23,Groceries,304.1661835863574
2925,29,71895.9700445465,14.546227607509474,2023-04-08,Groceries,260.8853065255716
3167,25,10000.0,6.585882662844355,2023-11-16,Groceries,92.14260009754364
2101,25,94040.27849319231,18.267190933090692,2023-03-14,Groceries,343.10094050186626
3064,45,65538.63384709657,17.861279338648142,2023-04-02,Home,333.6331959032167
3403,25,40973.94271312671,7.890166399626422,2023-08-14,Groceries,147.7597366016448
1737,29,57194.77950253577,10.859727565451823,2023-03-02,Groceries,212.38611459278314
3371,34,54478.53747893213,10.418954241083227,2023-09-24,Groceries,197.8249119294138
506,34,51997.73908818426,13.714558901107225,2023-10-08,Groceries,238.0659981027769
3928,45,64501.62088895016,14.994659150391279,2023-06-10,Electronics,275.8236443772269
2941,34,35420.814999336755,9.650987914941048,2023-11-14,Groceries,166.00601818199587
4788,25,45335.83003587212,10.382798651046194,2023-06-22,Groceries,195.12237455734393
587,22,48937.863966061785,9.634970870291466,2023-04-23,Home,169.37407339158753
4196,34,62082.14910878088,12.509540897868211,2023-07-08,Groceries,226.84354869828135
2527,34,60613.662460200954,13.707297847992866,2023-06-13,Groceries,263.36543915636827
4725,34,30359.610055781905,8.898270985546834,2023-08-15,Groceries,159.7346489175246
2158,34,35638.70432763471,8.537369322615358,2023-10-18,Groceries,148.5537663915389
2624,25,64144.62747608553,,2023-03-04,Groceries,264.6633714951253
1176,29,38210.95200122563,9.611684461201989,2023-02-23,Health,171.95193942825077
1030,60,48379.080705565124,12.380402096848819,2023-01-28,Groceries,248.53595880886718
2940,22,49114.533603107026,11.866416536863595,2023-02-21,Groceries,207.76402330845326
3379,22,62706.58390432413,13.235582618278064,2023-04-04,Groceries,255.07470564789867
1591,45,76310.16581880208,15.261734045672105,2023-04-04,Groceries,302.4348176556013
3415,60,56122.691062055106,15.255648438067459,2023-07-12,Groceries,287.60191199145027
486,25,33113.51925633858,6.395442148945657,2023-06-19,Groceries,132.28826781023346
4924,60,75437.99090847887,18.085736567742252,2023-06-26,Groceries,339.9496856122216
4087,,17497.574822349503,7.26622895927014,2023-04-26,Groceries,119.16153773436672
89,60,,15.85814314692665,2023-05-18,Groceries,293.8722984693225
1698,22,54632.149483361834,8.552841295155535,2023-03-01,Groceries,161.29755428751344
4858,25,73754.2676827691,16.93803585524346,2023-04-17,Groceries,314.93226553225907
654,45,53161.784506463686,13.967284579202948,2023-09-10,Groceries,263.87282474058844
4217,22,58718.95259430945,12.989298032191163,2023-03-10,Groceries,233.7655196328104
3900,60,41042.447101360834,12.488482562743993,2023-03-05,Groceries,222.24152864257852
2143,45,48097.76704598468,12.82006936898858,2023-04-12,Groceries,245.28848817131436
1150,60,35884.5303380927,13.816814991504497,2023-12-13,Groceries,245.62551999636565
3679,60,33954.56332130959,11.68101943632725,2023-01-24,Groceries,220.22397138683235
145,34,67191.69744687113,13.805590563983424,2023-02-06,Groceries,265.4368920756306
671,,78838.9001160378,17.180820859454766,2023-10-21,Electronics,315.9961568693835
3510,22,59506.69850854982,11.783049691253368,2023-08-27,Electronics,206.81138586086615
4978,34,66518.47166061307,15.360393723594491,2023-02-10,Home,269.3458144709817
2597,34,39667.716024797846,9.864659202351541,2023-08-05,Groceries,180.58165923120478
2146,60,19043.968873819376,9.321080446646102,2023-09-18,Electronics,170.77464877629285
2219,60,52868.53133714986,15.59768620170118,2023-02-27,Groceries,290.4662400520213
1371,25,33898.096379389826,,2023-06-07,Electronics,158.49586098530716
4702,22,53697.17308120729,11.01992230595597,2023-08-03,Clothing,195.45878061496077
1469,60,39469.36625807914,14.77053694164986,2023-12-14,Health,264.35171326470225
2811,34,44709.082025905554,12.761509111307067,2023-09-06,Groceries,233.7245751259843
3703,34,68906.2354247173,14.236781119292312,2023-04-02,Clothing,268.7049649902024
4105,34,37415.58654305275,11.196277218239658,2023-09-22,Electronics,204.64840516620924
3227,34,71704.44527323263,16.32943578312042,2023-01-26,Groceries,310.19029255467956
4339,29,43666.40908131501,8.262045352073395,2023-09-28,Groceries,149.35889529064423
4099,34,45953.22186259825,,2023-01-10,Groceries,190.3486413690136
2488,60,40668.51857594447,11.407594938951947,2023-07-18,Groceries,224.79793302832192
101,22,17682.264251790544,6.719707591810742,2023-06-24,Groceries,108.50731047094338
2928,25,23553.05130633409,7.390741513098779,2023-04-11,Groceries,129.78931080530944
732,,28897.846490391014,11.435416976727419,2023-10-01,Groceries,204.73180350781692
3616,22,49690.56718546521,12.806442526599874,2023-03-30,Groceries,238.8412017078224
4578,34,72576.94975098778,14.953512852624936,2023-02-01,Groceries,288.8656447855337
4967,,61295.52528628301,,2023-01-11,Groceries,235.77877395890025
752,25,60537.95847331587,10.89249476496048,2023-02-20,Groceries,207.98999760218305
4373,22,67278.47099924892,14.534303616761731,2023-01-12,Groceries,264.38207302347524
2474,45,36396.530473040984,12.286277383047162,2023-08-21,Groceries,219.40036029243979
2657,60,14692.24825940052,9.133496476601312,2023-02-12,Groceries,157.9488019439429
4346,29,,9.333236287704386,2023-05-31,Groceries,156.66536099572195
1096,34,36265.6931399341,7.890080209191191,2023-03-12,Groceries,150.01522433315765
882,45,49718.02068186657,,2023-02-04,Groceries,239.0176452745848
1085,25,29360.67432305641,8.06848156936106,2023-06-30,Groceries,151.88074655379998
4297,22,82317.44980244627,15.447078653752055,2023-12-25,Groceries,310.6644847605405
1655,22,,10.511226510813653,2023-02-19,Groceries,202.16789583504487
3442,29,34080.22179982492,8.563197446449973,2023-01-24,Groceries,153.44960267366088
1610,29,58132.44068445348,12.498637480638122,2023-08-19,Groceries,216.9625633832006
1666,60,42428.40513573692,15.095699286660524,2023-10-07,Groceries,271.02526877470797
4993,34,62537.541270580434,14.337730896562139,2023-12-29,Groceries,270.1254762945813
3847,,48843.267752448126,10.079100950928032,2023-05-24,Groceries,187.35446294074725
4425,34,61372.892320255414,11.914407573147978,2023-10-19,Health,233.0561226195586
1483,29,46448.08010482522,10.174675196349162,2023-03-05,Groceries,203.2109454605414
1341,34,70537.89236515829,,2023-04-08,Groceries,314.37587131563885
747,29,21127.914756604703,6.268157935869995,2023-08-27,Groceries,112.56160651671682
3255,34,59003.11267893296,11.533875843126545,2023-11-30,Clothing,229.7334900680799
3160,34,47451.86255220081,10.512571296498974,2023-03-24,Groceries,189.85492617362726
1175,45,83467.27892305047,18.431202905793146,2023-03-03,Groceries,353.37536894746984
2903,22,98824.43444943828,19.743924513498207,2023-01-17,Groceries,360.74418963137737
4039,45,31421.470350785392,12.292270131420103,2023-04-17,Health,215.80648020058817
4336,22,65629.94478921263,13.562786619321184,2023-04-19,Groceries,253.55837633729686
4520,22,10000.0,4.7924719870649986,2023-12-20,Groceries,74.43169063328338
298,34,48435.38681882965,10.836756294334505,2023-04-01,Electronics,202.64944849474801
1706,22,81363.64859054652,15.821895810358118,2023-09-20,Groceries,278.5441812675993
3771,29,45053.280722071635,10.779066923717355,2023-07-17,Groceries,207.66900812809308
1670,60,85330.23600655267,18.31038723291284,2023-05-23,Groceries,350.19869252751096
1486,29,,12.799585327038201,2023-04-29,Health,227.9109331048233
1002,29,35436.561980603685,9.583382459995526,2023-04-23,Groceries,177.73854136386853
231,60,40316.52097502526,9.350686473531203,2023-12-03,Health,177.3039379543722
472,25,10000.0,5.453020476606805,2023-04-08,Groceries,83.43399861483661
3361,,40866.04769953508,13.439005259267237,2023-11-08,Groceries,263.1802496360528
3733,29,33229.98767232096,7.799733756400975,2023-05-27,Groceries,124.43989074297778
766,45,40317.630108303645,8.809472486237214,2023-08-15,Groceries,160.9975882837973
812,60,41862.295109912506,11.970731460329352,2023-06-11,Groceries,221.68826716941862
1221,25,48160.864347914685,11.20046931542471,2023-04-16,Groceries,206.60556437211625
2522,22,61982.06663727189,11.13639171632056,2023-08-06,Groceries,205.40694433244215
4821,34,26248.936664499197,,2023-12-13,Groceries,171.22823775944047
1414,22,67898.2111205365,14.77139727176519,2023-09-14,Electronics,261.484879359995
2916,,44146.29082049446,12.214880344639447,2023-07-08,Groceries,232.69418067510452
2888,29,41284.71006058762,10.503052327327344,2023-04-27,Groceries,184.48747051396919
1254,22,41426.90946166933,10.890981157851765,2023-03-08,Groceries,193.96483210099134
2095,34,67250.8696923034,14.846144771639047,2023-01-15,Home,276.8644428894481
722,34,40573.685576977645,9.988885096396576,2023-08-02,Groceries,170.94949168109792
1057,60,66160.72378804143,18.477825553856434,2023-10-13,Electronics,336.88419564104714
2371,45,25208.239749499437,10.089858891827348,2023-12-03,Groceries,175.79747740187588
2589,34,61578.5729714247,11.813714298782827,2023-10-23,Groceries,195.3063991447278
3786,22,17683.07058066336,5.51256223478182,2023-02-05,Groceries,97.75034901300572
3382,29,,9.67633560730734,2023-10-12,Groceries,187.71982085041918
880,34,46322.9221368158,10.985545175043423,2023-04-10,Clothing,188.12471905391934
2195,22,71798.09918181661,13.821955488180377,2023-05-12,Groceries,268.3105276522792
4818,60,,20.260265909929135,2023-06-18,Electronics,376.7603458477502
2555,22,69945.31135317746,13.953035444227607,2023-07-16,Electronics,242.61673198896372
