customer_id,age,purchase_date,product_category,income,purchase_amount,time_spent
4140,55,2023-11-03,Clothing,12757.744853975077,156.95851422423183,2.0901846778913553
4628,28,2023-08-13,Groceries,1.9023144736687207e-06,162.60892620850692,2.161190562007921
2716,26,2023-10-20,Groceries,1.7192121207000772e-08,112.34552449307927,4.082809883789504
2599,49,2023-06-26,Electronics,40858.69683551428,208.99218332353877,1.8668618749019945
4260,41,2023-04-13,Electronics,898.7249012638177,102.83625473100079,5.046054094199975
1502,59,2023-07-31,Groceries,542.3607745814542,127.58181777675767,4.766657687671774
2643,62,2023-07-31,Groceries,37.70121774424489,142.67239463517691,3.2112196697416273
2790,38,2023-08-04,Groceries,42.652029588363106,0.0,
30,42,2023-02-08,Groceries,2356.453475426121,87.4271549292965,1.4712137472245477
2139,39,2023-02-05,Groceries,156.84898851529562,109.64733215546596,4.429512769887149
3878,45,2023-03-10,Clothing,11226.0158785701,34.70186757368431,1.4246760474541125
2789,52,2023-01-20,Home,,236.22753431236657,5.4748137997684285
3831,48,2023-11-09,Groceries,33683.83384726069,96.13724004084797,0.5760115674189472
1973,20,2023-11-18,Groceries,1.5920750586653834e-15,0.0,
4134,19,2023-05-01,Groceries,5.4025387459553793e-17,26.885877606947325,3.8150755721588645
1425,33,2023-05-26,Health,0.026012788204482752,0.0,2.662241830331317
3290,68,2023-05-15,Groceries,0.004600550242167153,183.00983532011682,3.8173138325094254
1894,45,2023-06-26,Groceries,13912.901480304525,117.6263314865457,4.658126969802069
3774,21,2023-12-25,Health,2.624969889910521e-14,108.85195629525099,4.527783194687917
3135,47,2023-11-30,Groceries,32705.01596397808,121.39755495540857,2.596216603924424
229,19,2023-11-16,Groceries,7.363335611434408e-17,31.176154535215122,2.563950482175224
249,22,2023-01-17,Groceries,5.140423014301598e-13,65.49475173524539,3.015310657603244
2330,64,2023-03-20,Groceries,2.365913936707944,228.09222629303903,4.979716242969976
152,32,2023-04-20,Groceries,0.005193646192052529,59.12821658723121,3.3502521928965603
4598,66,2023-01-12,Groceries,0.12765669322571022,203.4522855441121,6.438987884447696
2941,45,2023-12-07,Home,17200.0161038979,112.1519529664549,4.372027073985412
656,69,2023-12-21,Electronics,0.0006396202477504479,153.44091128761843,3.313251774652347
857,48,2023-09-30,Home,,189.53020943319547,3.189485309002676
228,66,2023-09-02,Groceries,0.1725034608604386,57.28029803077638,4.333142575757422
4600,37,2023-06-26,Groceries,9.106786080635839,160.39185397913627,7.328256347040202
1439,38,2023-08-05,Groceries,34.74047341260919,135.9308860863136,3.72712313321192
3387,41,2023-03-25,Health,740.6065568103446,80.8363003949291,5.552374312210897
180,59,2023-04-22,Groceries,834.4361835524825,44.662880857548046,2.8572189272210173
4265,,2023-10-28,Groceries,2.1062464370840814,183.6322921227262,5.201390948141469
2268,26,2023-05-10,Groceries,7.961619425631311e-09,39.36420276752777,3.049690816585929
4221,46,2023-01-19,Groceries,23473.40545623823,132.1780303358086,1.8276744616293605
4768,18,2023-10-14,Groceries,3.889097409842674e-18,0.0,0.0
562,50,2023-01-29,Groceries,58090.076368472655,149.47842129601983,2.9232895787477493
4809,49,2023-08-20,Groceries,44318.59120993228,218.76131992034607,2.0762934661784804
473,52,2023-07-16,Groceries,45476.177344003314,126.31281261904242,2.6583303489661767
169,32,2023-03-28,Clothing,0.00396047180905906,51.37280181018939,4.495231378941304
1296,63,2023-05-06,Groceries,10.92540317609405,146.07373109890085,5.9262197769281055
4452,45,2023-11-19,Groceries,10207.039288998545,66.21282366902614,4.100212234366715
777,45,2023-08-17,Groceries,18555.1203930421,137.8370919279097,4.3443754337560065
2592,,2023-12-04,Groceries,2.1937109540233865e-14,0.0,1.374909092378001
554,49,2023-10-19,Electronics,44486.4435227936,257.30004440442093,4.061346022199504
1011,39,2023-09-06,Groceries,85.48960271422408,54.343275020629214,3.901854751128815
4952,36,2023-05-24,Groceries,2.817583187745029,24.806736571517426,1.664153080975289
1703,42,2023-09-14,Health,2018.3965223444175,86.61503529706637,4.360728435785425
3828,54,2023-01-20,Groceries,26098.436818824735,147.84916856500533,4.417694871526556
487,43,2023-10-03,Groceries,5023.94339426267,130.10945058524356,4.436633281595411
2139,39,2023-02-05,Groceries,156.84898851529562,109.64733215546596,4.429512769887149
297,65,2023-11-09,Groceries,0.800497049311309,173.4568570638278,0.604212920955243
1210,54,2023-09-19,Groceries,26297.45206863041,190.06960460564426,3.9269323654808224
4731,42,2023-08-14,Groceries,1986.9880675043644,162.52671874585644,2.8701006910139295
4397,26,2023-02-16,Groceries,1.760198226679558e-08,0.0,2.422926425123525
2352,23,2023-11-30,Groceries,6.232127291578186e-12,98.18173080921221,4.324264679763432
4184,41,2023-11-26,Groceries,776.7372894974835,132.45531483329216,2.2039687633245144
1130,52,2023-05-26,Groceries,46956.046423819986,177.41871099179664,4.31417901058836
200,56,2023-08-22,Health,11325.18904579827,84.519305622779,3.968431756879731
1816,,2023-07-27,Groceries,0.00012516234990910452,93.83586261784099,4.668479686847023
280,28,2023-02-26,Groceries,1.2975351061197405e-06,0.0,1.7492389944248627
1035,36,2023-08-27,Groceries,2.9300986723564506,55.84878329071289,1.7372003172286368
894,55,2023-05-17,Groceries,13644.539073417114,106.34947300204468,3.7141770715170006
1449,22,2023-07-06,Groceries,5.202023767263375e-13,105.41503318720379,3.4287395148620936
706,53,2023-03-18,Groceries,32561.52155528305,181.58462950585326,2.490891663821652
1437,50,2023-12-02,Groceries,55596.99064220976,246.91714128496585,6.361348997623132
2593,30,2023-06-30,Groceries,0.00011852655662818876,80.21233023637562,4.781213471951094
4438,24,2023-01-07,Health,9.486847536138291e-11,12.825639216815894,2.1554783593731077
1870,56,2023-05-27,Home,7908.1002499260885,99.92428824326726,2.3082950802724858
3320,22,2023-11-22,Groceries,4.4128962735582726e-13,51.96608108045257,4.011692976478906
1392,27,2023-11-18,Groceries,1.74624116070949e-07,38.59519709916485,3.091372534926224
3103,,2023-02-24,Groceries,2.937661339902678,147.29584621155948,5.421799346985901
1324,60,2023-11-12,Groceries,281.42066976859394,111.8553159832593,2.437917415220687
2331,57,2023-05-26,Groceries,3012.3025143403015,112.62168534313601,
1118,57,2023-04-08,Groceries,3507.9726469385623,112.15735734248709,4.0639651624603506
1198,,2023-11-28,Groceries,0.005717084885405509,1.9989499534043702,5.234337977668259
3943,58,2023-08-17,Groceries,2030.6926812854358,151.09411594194054,
2604,67,2023-02-18,Groceries,0.03070686435575645,186.28738956922234,5.481689918749158
1617,43,2023-01-29,Groceries,4648.623681113096,230.42778326114686,3.5154190173190174
374,34,2023-04-04,Clothing,0.1298706664917134,38.494839434695976,3.8606655833028145
4348,52,2023-07-30,Groceries,60184.78807766557,223.0488369224713,3.5027473236612265
316,25,2023-02-09,Home,1.3845781056224171e-09,75.54008197117399,3.2547264532772853
2827,38,2023-08-22,Groceries,46.524620045535364,9.005148747146677,0.9708354148510422
4770,68,2023-02-23,Groceries,,116.03721661255105,0.0
81,31,2023-09-15,Groceries,0.00075623791312047,26.190904270742855,3.0922176078461
4507,30,2023-08-10,Electronics,9.742837041246287e-05,136.4338436721821,5.2502446963921185
4223,28,2023-11-22,Clothing,1.1417043503924961e-06,121.19086257754111,2.572355529289225
4621,18,2023-12-09,Groceries,,0.0,3.230562623082897
4501,60,2023-07-23,Groceries,315.19766158148406,209.9287946517269,5.517876533425131
1472,47,2023-12-09,Groceries,22572.13349849979,202.1041893638005,3.8167533701143523
1269,60,2023-09-29,Groceries,301.32752917616557,153.87237995913978,4.063987166920807
2378,62,2023-04-08,Electronics,14.598274781383909,71.21402559278633,2.4596167576623893
2628,48,2023-05-14,Groceries,28461.18646620719,168.22333796926551,1.5405702722258656
1874,63,2023-08-26,Groceries,10.109222837739603,87.9279635967684,3.188950872494283
2925,36,2023-05-07,Health,3.249044466249758,48.9431442379977,2.669059547184377
3167,23,2023-10-04,Groceries,7.845072661564389e-12,151.83139165863292,2.6176529624537492
2101,67,2023-03-16,Groceries,0.02734360278744012,132.12763643272078,2.954204830601236
3064,18,2023-08-02,Clothing,1.869658198725884e-18,58.70559368397652,3.2923126313379205
3403,23,2023-02-04,Groceries,5.6777726400001856e-12,12.415001228576067,4.1348735441026605
1737,30,2023-06-21,Health,0.00013992112031540992,120.05347318509645,2.35493037573338
3371,69,2023-12-21,Groceries,0.0007816101941869039,126.57310249663519,3.751463694122939
506,20,2023-01-14,Groceries,1.4163471531249722e-15,0.0,3.9338569824630887
3928,35,2023-11-27,Home,0.6279693388986688,71.77266333455422,
2941,45,2023-12-07,Groceries,17200.0161038979,112.1519529664549,4.372027073985412
4788,46,2023-09-30,Groceries,28985.23543475266,99.49521319653309,3.911884213645179
587,46,2023-11-09,Groceries,22327.82678834273,100.86679888597777,3.9033029715931544
4196,51,2023-05-31,Health,39534.90357884323,47.923205022042,4.665045380448974
2527,42,2023-10-05,Groceries,1879.4067531084143,105.2420770510247,3.07497293729263
4725,22,2023-08-12,Groceries,4.1213520914714684e-13,49.03663956167384,4.375690646956125
2158,37,2023-01-21,Groceries,7.711699601317163,142.22806291629138,3.4637224332672853
2624,,2023-05-24,Health,26728.914965262655,168.02454772907396,5.92654106076331
1176,,2023-09-05,Groceries,305.58184929882856,132.47952568680367,4.551554949388588
1030,64,2023-03-19,Groceries,2.9951811221468656,80.66478766151303,
2940,65,2023-08-09,Groceries,0.42965600406686627,94.75540675488696,2.1108663019403573
3379,60,2023-12-14,Home,344.03201835115635,123.52673057574206,2.0995087340893597
1591,36,2023-04-27,Groceries,3.3238971160775024,150.70234691401146,6.031784940681639
3415,55,2023-07-19,Groceries,14971.611625574658,232.6180969486931,5.2206222317539925
486,54,2023-06-02,Groceries,26628.442048634486,120.65407450340216,3.1839978138772045
4924,66,2023-02-21,Groceries,0.15161134202996437,217.4307440362993,3.4385795533641756
4087,25,2023-01-28,Home,1.4237244882665579e-09,0.0,0.20666599515172246
89,38,2023-09-09,Groceries,,138.02136932374418,5.7006896321894915
1698,33,2023-01-18,Groceries,0.023555000076820223,2.885123498914062,2.535726833273686
4858,20,2023-01-23,Groceries,1.4205945548680021e-15,23.02662749369277,
654,29,2023-05-08,Electronics,1.713543936720952e-05,62.06547865212344,5.109073795737664
4217,58,2023-01-18,Groceries,1669.2487235990357,134.68276339510635,5.238925365452771
3900,67,2023-07-05,Home,0.030269258928076147,132.38756590524062,2.173833529480698
2143,20,2023-10-12,Groceries,1.5810706119365785e-15,82.00753290518216,6.252895141420055
1150,58,2023-09-04,Groceries,2019.4291467018616,107.00886686204066,3.67425536417361
3679,18,2023-01-28,Groceries,3.1691437680414917e-18,70.99563424883993,4.1796171987462225
145,18,2023-08-25,Groceries,1.756099341250266e-18,15.012335919933037,0.0
671,60,2023-03-30,Groceries,300.11247160154323,159.80923546216144,3.886076860085183
3510,51,2023-12-24,Groceries,,172.91030666783382,5.485679948686708
4978,42,2023-08-27,Groceries,2616.0889953557503,65.4345491152691,2.8178430411403057
2597,61,2023-09-30,Groceries,128.5191871466628,168.7274080602474,5.294496488203435
2146,68,2023-06-23,Groceries,0.0035227155359355,115.17522149245639,6.19680109203885
2219,52,2023-01-27,Groceries,31702.532565018188,124.85435243657969,4.435770885420715
1371,35,2023-09-23,Groceries,0.4014160407880078,176.474884239137,4.24768565901533
4702,48,2023-05-03,Home,42452.29909767647,108.14270050089534,3.59484503046453
1469,41,2023-09-18,Groceries,997.1547239892002,139.3173195887025,2.4195446879315616
2811,56,2023-12-07,Electronics,8587.109111715423,180.49801424384054,2.7040281753034363
3703,65,2023-01-07,Health,0.4756335476043743,49.78001228623724,3.3868410834701344
4105,22,2023-12-13,Health,5.000140092191719e-13,42.06559356555145,4.297091345418914
3227,41,2023-07-22,Groceries,973.9874255852517,156.77154874144307,3.051431229191663
4339,54,2023-11-19,Groceries,13020.701671891393,207.22030431956546,1.0528932810577902
4099,18,2023-06-07,Groceries,2.5941168317960003e-18,52.93566537511762,4.713035749552727
2488,24,2023-06-29,Groceries,1.356278565021922e-10,80.8819139280938,1.9117648827625513
101,62,2023-07-24,Groceries,36.28479699655477,156.878949402131,4.764009137516346
2928,45,2023-12-21,Groceries,18307.266020062772,109.0481139966113,3.891343765642632
732,42,2023-03-13,Groceries,1735.9865653204401,85.31364543317844,5.65292848824628
3616,47,2023-08-13,Groceries,28983.33631977139,101.46117136642786,2.4579073947999133
4578,44,2023-10-16,Groceries,8471.781197745913,153.91840688483086,3.222819472253056
4967,,2023-05-30,Groceries,39811.11283128447,170.6370783205225,3.7238174143944187
752,58,2023-10-14,Clothing,1893.0440777312533,126.85707558404718,4.700161634423509
4373,59,2023-07-25,Groceries,708.8512118174178,127.54965041164306,1.568673345376288
2474,66,2023-06-18,Groceries,0.16952745754134158,42.98962279660984,2.4229209316500526
2657,,2023-04-08,Electronics,160.1097592637148,35.263624707202055,4.399579129190345
4346,31,2023-06-20,Health,0.0005818735063339819,80.80155424875687,3.3528447728916437
1096,29,2023-10-14,Groceries,1.3046697126576951e-05,41.88774397763538,1.7783408414604802
882,55,2023-07-05,Home,12421.96353910662,57.8596354029911,3.6587865737293868
1085,62,2023-11-20,Groceries,30.421673675408137,17.004057548855513,3.379178890842262
4297,48,2023-11-16,Groceries,45844.30190913429,229.29747335418915,5.416747595657087
1655,52,2023-08-24,Groceries,43972.043807801645,243.71535933625887,3.386820697910127
3442,21,2023-06-14,Groceries,2.2286184623738227e-14,0.0,3.0421769333977315
1610,23,2023-08-03,Groceries,7.486424846855533e-12,0.0,3.60052976886902
1666,56,2023-01-08,Health,9251.039408483057,195.724030751072,2.8646693390703213
4993,66,2023-07-22,Health,0.17237903695472023,94.22996773505034,3.430284555184811
3847,51,2023-05-06,Groceries,36420.233279135005,155.08474642750787,6.565307313418015
4425,22,2023-11-05,Groceries,2.9278643773437037e-13,51.81743499502407,2.7115401532248202
1483,,2023-03-24,Groceries,6.42167101275988e-17,83.64956186087954,4.950171399271177
1341,38,2023-12-14,Groceries,30.026032350869016,64.28882083716975,4.676244734883618
747,52,2023-11-21,Groceries,54400.298255087255,281.44874720633334,3.917158663453783
3255,37,2023-01-27,Groceries,11.731431344881305,88.76463588556405,2.307072254768506
3160,66,2023-07-17,Groceries,0.20824613356599067,132.9262251519075,3.9711552708142626
1175,50,2023-08-25,Groceries,57712.51414251212,148.36704267465046,3.675517942798918
2903,25,2023-05-07,Groceries,1.2331917165553506e-09,130.15487820036057,5.092495877661046
4039,64,2023-10-20,Groceries,2.483658879138588,63.71133639247461,5.1426188604248235
4336,27,2023-07-21,Groceries,2.2104402203551655e-07,80.729181445379,3.7357922840709983
4520,29,2023-12-19,Groceries,1.782855778533452e-05,111.60542374051485,3.2931630715432174
298,29,2023-02-18,Groceries,1.052304702311039e-05,0.0,4.959936670529638
1706,22,2023-03-31,Groceries,5.75689879744352e-13,38.10358545990141,5.952891548046273
3771,35,2023-02-28,Groceries,0.49328351384904084,0.0,5.482112319177823
1670,46,2023-05-03,Electronics,300000,133.66761819042773,4.898189832925343
1486,56,2023-10-15,Clothing,6107.543265454676,80.13522450161689,1.5171111828144868
1002,68,2023-01-31,Groceries,0.0044177901473654935,98.66503952848069,3.1889832826251228
231,45,2023-10-22,Groceries,16381.51474004683,107.94173587881052,3.438186878452144
472,64,2023-07-27,Groceries,2.907410408984282,125.94388903895866,4.141972054707766
3361,45,2023-10-23,Groceries,16537.922277032118,85.47060484923752,2.602574982087069
3733,58,2023-11-03,Electronics,2346.551523359365,65.51395655754104,4.218757918899968
766,25,2023-11-24,Groceries,1.0056973310606148e-09,47.188980057293925,5.771447669266728
812,28,2023-02-13,Clothing,1.2940568749231944e-06,92.76918983100529,7.552964711678162
1221,30,2023-10-10,Groceries,0.0001125016485416114,52.91203397778311,2.9788332222476153
2522,41,2023-07-18,Groceries,995.5674580123895,131.01912911678744,1.958976948281129
4821,51,2023-09-19,Health,,105.12177814940806,0.0
1414,45,2023-01-15,Groceries,12369.735743672627,140.82857342006014,
2916,37,2023-11-04,Groceries,10.140477112561385,86.23659603389534,4.276336410349256
2888,39,2023-01-13,Groceries,130.79133900854,53.311157423230455,4.5264011156314
