customer_id,age,income,time_spent,purchase_date,product_category,purchase_amount
4995,21,37607.271521670715,3.59346209682551,2023-04-17,Groceries,167.5106106589073
997,64,52632.89133838569,4.629709030990352,2023-04-22,Groceries,264.8731544288358
3743,18,20351.717178822546,2.035914682380412,2023-09-20,Groceries,58.08477622458091
241,49,40798.47491733003,4.906154371857772,2023-09-03,Electronics,189.480411010463
4548,53,82926.58415390913,5.963599656538859,2023-01-05,Groceries,264.7902901671032
2182,29,20459.702743711438,2.7107064236658527,2023-01-11,Groceries,102.80271663452434
334,53,69920.1731877734,4.544880479021023,2023-05-27,Groceries,213.59432698203338
2896,36,43065.809342479966,2.8887520908148208,2023-04-01,Groceries,119.22348195080104
2943,48,58159.13819501296,3.383947873449511,2023-05-03,Groceries,201.70157143274872
1273,65,200000,5.2424525139579785,2023-09-09,Groceries,221.7241738222869
3863,56,31635.932542980125,2.6902360089756705,2023-05-24,Groceries,247.0289768650258
1920,29,33097.427783467996,3.2964440850323045,2023-05-08,Groceries,117.23888185727719
556,37,60127.33955052509,3.0996266472966996,2023-07-24,Groceries,199.60720559371657
1966,64,46708.78060754652,,2023-01-07,Groceries,164.6708561803153
625,42,28614.262891623493,3.3853461231903808,2023-04-14,Groceries,138.48306928543374
3128,41,31620.61757890444,5.651958551571844,2023-02-27,Groceries,138.87864608027212
492,18,53916.90494021371,2.7439929124112163,2023-08-16,Groceries,4.287055431259972
24,19,error,2.988148098782493,2023-09-18,Clothing,51.37324657822715
4793,37,98529.27349213982,5.942270085063784,2023-05-12,Groceries,224.3904945473907
502,,70767.55309530298,5.380193801239956,2023-07-20,Groceries,302.7716926134119
1406,41,27840.339159141848,1.9955931682669328,2023-05-24,Groceries,78.54126985779902
1922,52,,,2023-02-20,Groceries,178.39974705670352
240,43,78694.69959328687,5.336198194870452,2023-07-08,Groceries,289.2674599005265
4642,68,39855.6890478891,3.753165694315155,2023-12-05,Groceries,258.4463998400916
4012,68,86586.59327054556,5.639217077498888,2023-09-14,Groceries,295.063564808917
2099,,70677.81578136781,1.7124455788262325,2023-04-17,Home,89.33855984579608
2227,40,46778.19245476653,5.541861974854045,2023-08-31,Groceries,248.14412810002273
1871,19,66288.49797233182,3.4140463850525524,2023-12-24,Home,152.39204640553083
1339,45,21576.937197087576,1.9479167291010038,2023-12-05,Groceries,112.78306915943077
3324,19,27870.508877721964,3.1547521343040303,2023-11-25,Groceries,61.59271891378845
2395,66,43168.46735563285,5.22021437972855,2023-01-29,Groceries,195.6954720952831
2415,65,54955.74362104164,4.26177932922623,2023-10-17,Groceries,267.8034623430194
4539,33,44260.156284180026,4.012565695817056,2023-10-27,Groceries,200.0767048775097
430,24,30443.255992574286,2.9573382746071664,2023-08-13,Groceries,87.14833316004137
4255,38,40007.72813554535,5.949058675071405,2023-08-31,Groceries,181.0889124719205
3705,37,33075.734294245296,3.4408000894346884,2023-04-02,Electronics,119.48290207828893
4097,42,46052.64785981021,3.9517716427970635,2023-08-29,Groceries,222.18695641069138
423,59,39353.7546814042,3.452182234866525,2023-06-06,Groceries,158.99168605646534
3728,34,47081.25127773397,,2023-05-03,Clothing,154.38920762479557
804,62,49548.441178111636,4.845531079651842,2023-07-05,Groceries,205.56892651009403
4169,40,60344.60100554774,4.012099995385296,2023-10-04,Electronics,260.5665971647744
1752,43,48776.23124441957,2.4555701872088367,2023-02-28,Groceries,120.89163382332967
1814,45,80202.21359860821,5.343429549788025,2023-11-03,Groceries,290.5657052234424
2078,43,46251.26049378277,3.3379308372029577,2023-01-02,Groceries,208.3533049344793
1555,53,72324.92781036251,,2023-05-18,Groceries,245.5975195690835
4238,66,48287.83902143758,4.925987547829729,2023-02-23,Groceries,251.92974203207507
1418,52,83478.0317748412,4.894265184014447,2023-05-23,Groceries,262.8089378309895
2917,38,74509.41090628938,4.538516028213963,2023-10-13,Health,181.13002840248316
3631,26,75916.54143545384,6.9469007380796945,2023-09-01,Electronics,245.18797773669078
4002,56,32788.60421154876,3.9989042133508788,2023-08-25,Groceries,153.3670646612885
2952,,44147.38759339589,,2023-09-26,Groceries,241.4523688357698
2054,39,33641.43980624786,3.343608239480053,2023-10-22,Health,178.55737028017498
1880,48,25192.91495698056,4.214286608415687,2023-06-16,Groceries,178.78721545715695
3803,68,15999.60464379577,4.403132176162759,2023-07-31,Groceries,245.02682847997212
734,55,46606.63682437556,5.854690451055005,2023-06-12,Groceries,265.5838192806705
928,21,56765.04975058357,1.6845035235657158,2023-04-18,Groceries,92.84120333278207
3133,41,39797.585210422476,4.336758179942238,2023-01-19,Home,215.01354368543048
66,53,29222.80420426239,4.008061149822866,2023-08-27,Groceries,216.06902256519672
3098,48,67177.89593319746,5.3259103537337875,2023-04-23,Groceries,291.34213189875675
2848,52,15486.514932497943,4.472766379611995,2023-09-15,Groceries,157.90950206184922
2318,64,37512.03439492842,4.038974376498526,2023-03-14,Groceries,188.225951364426
1323,34,47870.242336389056,1.4680902264796598,2023-10-22,Groceries,81.71706778689824
1533,60,62602.97552855723,3.478288342767535,2023-06-01,Groceries,204.26013977077645
953,43,33192.16927589118,4.554273087236535,2023-03-13,Groceries,211.0873908728611
4354,,82009.90131622116,3.108327368036619,2023-02-27,Groceries,172.1414326071402
4044,52,43138.74913228674,4.465593347284008,2023-08-11,Groceries,186.61921230713028
3667,21,51100.851145620865,2.654377855120215,2023-08-12,Groceries,148.30078545695298
1169,56,59593.59479019926,3.2640019052653875,2023-08-22,Health,205.26264939444707
417,50,57607.62896432623,4.598519740279189,2023-03-31,Clothing,241.1495026936226
1733,56,45003.802006315076,4.050560022814638,2023-10-24,Groceries,268.58193017008074
3182,,32310.14362678602,4.697409420141543,2023-01-27,Health,134.41886121155213
2183,20,26722.845644803507,3.5698721477554933,2023-03-22,Groceries,32.92695360286986
1633,32,54706.35922878199,1.770638656381014,2023-01-10,Groceries,123.0318936300466
3428,63,87316.89104570542,4.945924221512639,2023-06-16,Groceries,274.52699383056887
85,25,71297.53478580476,2.404506569337645,2023-12-15,Home,153.78337959746165
2060,49,42531.40609967639,2.9129325433115696,2023-12-31,Groceries,214.08951668080732
4534,46,50391.53524180344,5.225822925745566,2023-02-11,Groceries,252.21392993389162
1433,,39276.556667520206,4.233502647779903,2023-05-10,Groceries,150.84693733887676
4871,22,43502.1037071955,2.9093744359266607,2023-07-19,Groceries,110.73624260421647
4655,22,57056.6728630524,2.562019206884055,2023-12-28,Groceries,224.29605083498365
1184,31,16146.367689781262,2.00399539815474,2023-06-20,Groceries,71.37935975320195
2576,49,30797.42522703435,3.9307594739392853,2023-10-20,Groceries,235.23134899742928
3401,59,34379.82112903632,4.650596505889457,2023-06-05,Groceries,219.30680071715634
4362,55,99465.32165525622,4.179238072787685,2023-12-30,Groceries,278.710409371694
2823,39,94247.81275182017,4.311118125434812,2023-08-03,Groceries,272.64786015527335
394,40,70716.50476835137,5.2587616977760625,2023-03-30,Clothing,249.8261787738875
107,18,52114.98958888706,2.0316582390237725,2023-10-20,Groceries,100.22794515376975
2706,41,66111.87669990351,4.156833179165526,2023-07-01,Home,200.96025013301553
3162,64,27545.267492626408,4.333869950435908,2023-08-01,Groceries,116.95126782426495
2068,47,60785.609017613526,5.174275137304608,2023-05-06,Groceries,219.61187726560775
3287,41,150000,2.783243542937488,2023-03-10,Groceries,58.025996464482816
2104,64,55091.99539741839,5.720638387309224,2023-07-17,Clothing,273.5705241338301
1841,30,89017.03604735859,3.0870369458828213,2023-05-15,Groceries,221.48798458231883
1296,63,40304.18647286214,,2023-07-22,Groceries,227.9743823007368
2528,35,53764.66545402268,,2023-08-03,Health,174.20637839598976
3444,55,24831.703388701586,3.8297972312610744,2023-03-10,Groceries,148.9548407344824
1345,,54707.76521096025,5.064066681326787,2023-04-17,Groceries,175.3687833061683
3968,45,81360.10062086639,4.187148069928877,2023-05-23,Groceries,282.5957822934713
1420,41,78098.8465843624,6.040955049170851,2023-12-12,Groceries,220.03382090028396
1484,62,,6.553393859652999,2023-07-04,Groceries,346.053255192554
469,49,18937.35893262341,2.9164486663473346,2023-12-12,Health,109.9002921174426
9,unknown,17890.69820561907,3.78440774678058,2023-03-24,Groceries,97.37578258746909
1667,32,51590.09464735396,3.5032067767326565,2023-06-10,Groceries,200.7091210354272
890,44,45196.94375385017,3.341319681878923,2023-12-20,Groceries,123.2621034538162
4240,65,31079.40347298078,1.7298959962509908,2023-05-08,Groceries,145.83425677584435
2381,41,32790.3185323433,3.167018308810384,2024-01-01,Groceries,113.35352050479065
158,49,70467.71163254802,6.608182460886274,2023-07-29,Home,220.53388042416708
3286,54,52799.87485272869,1.8589375095047953,2023-06-07,Groceries,209.2298424390161
2320,18,52573.05895908434,3.940609151868732,2023-07-31,Electronics,133.7953650869994
1492,43,31386.71564079226,2.240026057738244,2023-08-19,Groceries,76.33456517907253
3489,69,10000.0,1.2293776365938391,2023-09-13,Groceries,154.24579460267267
2165,67,85521.74560760127,5.355592349804694,2023-09-22,Health,366.29552338443693
682,63,43230.12071415405,4.054990213169947,2023-04-11,Groceries,203.02928628684163
4794,69,38508.19938623916,4.699353324577584,2023-08-17,Groceries,273.2419380787793
2116,31,11334.198566688538,2.20872816496334,2023-03-30,Home,95.04559085119693
4140,55,48814.63954799318,4.003205854143458,2023-10-31,Groceries,215.79245337688238
4628,28,10000.0,2.357841547495887,2023-12-26,Home,69.33645092745083
2716,26,12029.53939870857,2.5189320123961476,2023-02-15,Home,26.088759949862045
2599,49,76886.36415974416,3.9494488033524235,2023-06-15,Groceries,259.07022617734594
4260,41,48305.79134274293,3.2267247053366965,2023-03-25,Clothing,197.74230017742923
1502,59,47068.82928616642,3.145429224929628,2023-03-15,Groceries,164.3023681225311
2643,62,,3.623233806270047,2023-08-29,Clothing,163.52699003659947
2790,38,43024.710706007165,2.292573678389913,2023-06-19,Groceries,91.93615976644882
30,,54135.49559668833,3.7034611620347624,2023-07-17,Groceries,193.8696905236424
2139,39,36273.2630613035,2.1054000273998206,2023-01-23,Home,137.08168259190194
3878,45,150000,5.8447055518261735,2023-03-29,Groceries,210.73928073594135
2789,52,38281.88078637648,2.922335427742686,2023-10-31,Groceries,141.717418285681
3831,48,50545.11264721159,4.892392231252762,2023-09-05,Groceries,192.08174444861498
1973,20,39169.81999107518,2.0706616005928806,2023-06-03,Electronics,37.505319661575626
4134,19,45180.788342881635,2.5441169006213613,2023-01-29,Groceries,150.6536281626359
1425,33,43441.16159465282,3.391335277705938,2023-02-10,Groceries,144.24323371133693
3290,68,43702.493358738415,4.294001990063144,2023-09-05,Groceries,200.0336053123612
1894,45,31677.16966837313,3.4926125306537856,2023-05-18,Groceries,122.8356371625252
3774,21,12165.712220570007,0.5826379925713407,2023-02-23,Groceries,56.23712382454573
3135,47,83965.80784853912,3.458468646295496,2023-09-07,Groceries,308.0685986748127
229,19,33651.98206185301,2.1107280906577124,2023-03-07,Clothing,109.87168113968863
249,22,63414.81891900407,4.253916312443435,2023-10-28,Groceries,162.9976190935583
2330,64,36782.78475546291,6.856744172736053,2023-11-08,Groceries,283.5681215183265
152,32,46262.60806299202,3.051575147103482,2023-09-02,Groceries,184.14438026345596
4598,66,22432.51055358624,2.2781673189050577,2023-07-02,Health,119.48765686277392
2941,45,72729.41016734074,3.470186085586923,2023-06-11,Health,185.4554029618982
656,69,45732.15562785703,6.998012544951015,2023-12-18,Groceries,247.13398652538123
857,48,78364.8070951513,3.1448936694366374,2023-09-22,Groceries,279.4276252682521
228,66,72101.21459605818,4.078266781159605,2023-07-10,Groceries,294.1032519832206
4600,37,48775.41249596046,4.696882224682214,2023-12-29,Groceries,249.97041029208896
1439,38,63254.516530385335,2.5305830457029117,2023-12-01,Home,114.4806139623327
3387,41,24867.054987419036,3.1506411875261686,2023-12-30,Health,78.4439474465367
180,59,69360.12949881268,4.389026235320394,2023-06-03,Clothing,289.7737159765401
4265,64,18527.408579164054,3.836554303414724,2023-07-22,Groceries,238.36299070761308
2268,26,25054.147099396934,2.260086345284991,2023-11-24,Health,40.16536440425747
4221,46,43711.7043326645,4.308106163416871,2023-05-22,Groceries,188.69600417321536
4768,18,29391.88525544884,4.036020213452765,2023-02-04,Groceries,237.5932798856991
562,,36411.18154136574,4.365674445006011,2023-01-03,Groceries,141.84665511642768
4809,49,45726.46462260277,4.612063360819885,2023-06-24,Groceries,126.02511927311849
473,52,33708.104136591224,4.339234969407032,2023-09-24,Groceries,243.11997816670805
169,32,44104.41431400513,3.6902733574854416,2023-04-04,Clothing,167.743010228427
1296,63,40304.18647286214,,2023-07-22,Home,227.9743823007368
4452,45,32564.50518061474,2.538491637989281,2023-05-04,Groceries,60.14061569338091
777,45,63268.95458303022,5.615905400890121,2023-06-21,Groceries,252.8938889542657
2592,21,51105.25191758035,4.249950818273369,2023-05-08,Groceries,196.19248457038668
554,49,67186.27582245946,5.307322432883295,2023-01-24,Groceries,259.7834559211962
1011,39,19568.06314734661,,2023-12-01,Groceries,110.59113056366023
4952,36,37973.99070976535,3.70646829904332,2023-06-12,Groceries,144.36376137101468
1703,42,24571.58445749728,4.197449851747163,2023-05-20,Groceries,95.21637483894668
3828,54,78127.40810032988,3.040763167217759,2023-10-18,Groceries,211.1589196082728
487,43,,4.803191747593287,2023-11-25,Groceries,217.88723473687057
2139,39,36273.2630613035,2.1054000273998206,2023-01-23,Home,137.08168259190194
297,65,72258.93060414406,3.736820244592261,2023-07-06,Groceries,291.55218744872224
1210,54,36144.90284603915,,2023-03-05,Groceries,244.1148558854624
4731,42,,2.575198436639824,2023-12-03,Groceries,119.88035482686516
4397,26,55250.5602464665,,2023-02-01,Groceries,197.564148660979
2352,23,62710.60399665796,4.468983608142028,2023-11-25,Groceries,192.8667837455474
4184,41,63037.67895873936,4.501307047926731,2023-03-07,Groceries,188.08637728670823
1130,52,31835.876354228592,3.2788044194775234,2023-03-22,Groceries,143.71429215634055
200,56,78834.33521900105,5.888722960614787,2023-03-27,Groceries,262.6188822116281
1816,30,,3.458131752670791,2023-12-29,Groceries,236.71035984519105
280,28,53183.17890664211,3.025175492154907,2023-12-22,Electronics,182.39692481513873
1035,36,46044.619105887716,3.4096352355687554,2023-02-20,Groceries,166.67558877990194
894,55,,5.76355564021666,2023-04-26,Groceries,269.1389791056955
1449,22,76519.3994095018,4.508521094754956,2023-10-31,Groceries,174.7522483233349
706,53,56819.05380443253,,2023-02-24,Groceries,228.26685499865422
1437,50,59458.341690509915,2.362150240619932,2023-03-10,Groceries,165.48797373147326
2593,30,35861.90441724806,5.249002445435856,2023-08-18,Clothing,222.4630629750259
4438,24,23974.947512158044,3.2463348882438,2023-12-26,Groceries,172.29810407002222
1870,56,27596.331226255897,2.874781076738542,2023-08-01,Electronics,165.11078498402335
3320,22,29325.30266583863,3.9867846764019292,2023-08-02,Groceries,164.45037508101217
1392,27,58242.18322040573,3.992792677205669,2023-04-26,Groceries,126.81095695760462
3103,64,58832.57296837832,5.376264944986202,2023-09-24,Electronics,188.76152496987626
1324,60,40924.150296718326,5.36009038246546,2023-02-10,Groceries,185.45585322739944
2331,57,55013.84832045504,5.129018811307096,2023-06-23,Groceries,252.00206591571734
1118,57,66561.32152744758,4.38438052678947,2023-08-21,Groceries,224.3062404081397
1198,32,20781.50122696685,4.151355840644111,2023-07-26,Groceries,176.37659772812657
3943,58,62485.75913297684,4.766240305013105,2023-09-13,Home,301.8503823600005
2604,67,43466.74483099626,3.5533043937861937,2023-09-23,Groceries,177.19037012826152
1617,43,82419.51932498776,2.851017102683502,2023-03-11,Groceries,205.78472222402107
374,34,49506.85438537013,4.59050948386945,2023-05-24,Groceries,198.36700082427953
4348,52,150000,4.126917613555071,2023-08-26,Groceries,236.404671809661
316,25,43749.14525799671,4.654434121009957,2023-08-29,Groceries,121.96297057956741
2827,38,34073.46709340965,4.422022941042337,2023-04-28,Groceries,173.9095277953146
4770,68,89776.40107567588,5.0321078872479355,2023-02-13,Groceries,347.4327836924014
81,31,27089.2356400216,2.9392090334851657,2023-05-26,Groceries,181.71730690469758
4507,30,44667.73973440926,2.6684251375180406,2023-05-19,Clothing,151.40908627923017
4223,28,,4.622870592645203,2023-04-03,Health,237.07478188642062
4621,18,79180.44696583778,4.201529944248488,2023-05-21,Groceries,261.4127143683923
4501,60,42014.35713828996,4.959512476271737,2024-01-01,Groceries,186.4543741078223
1472,47,,5.021857014244701,2023-06-04,Groceries,125.81260740826748
1269,60,51454.49254806575,4.938174473954412,2023-01-25,Groceries,216.93164678564307
2378,62,10000.0,3.2403125391533134,2023-06-22,Groceries,107.27794534148117
2628,48,46225.797430148275,4.002652066756229,2023-01-30,Home,276.1397740613315
1874,63,36390.08112649988,3.057106708264916,2023-01-22,Groceries,113.7904156151569
2925,36,58701.566763717194,4.014802459342847,2023-12-25,Home,191.70655707847826
3167,23,55940.7894175975,4.245157260076285,2023-09-10,Groceries,186.66378038338968
2101,67,69452.35285415484,5.366496115179361,2023-05-08,Health,285.66345159803956
3064,18,24189.54545417419,2.5576672354467567,2023-05-01,Groceries,77.57289939931086
3403,23,31082.733842073503,2.7159841506467486,2023-08-13,Health,97.4260600509441
1737,30,12760.997302519056,3.4329252035397686,2023-12-27,Groceries,14.177961188770183
3371,69,66982.85211864382,5.427819948596575,2023-07-29,Groceries,270.47994013371033
506,20,34013.03093247987,5.495187580792786,2023-09-16,Groceries,185.13703302228038
3928,35,29310.572859649248,1.8975926135489412,2023-09-17,Home,145.79361401765584
2941,45,72729.41016734074,3.470186085586923,2023-06-11,Groceries,185.4554029618982
4788,46,51977.1889002204,1.7797584981549044,2023-06-06,Groceries,127.67211051973143
587,,48634.44754721324,5.309463258521436,2023-03-27,Groceries,223.18668058970812
4196,51,,6.180705461977237,2023-05-05,Health,207.66645370719698
2527,42,46322.614003667586,3.652363512858916,2023-04-07,Electronics,258.50468777339313
4725,22,38641.65042828094,4.079581011451506,2023-12-18,Groceries,230.8345978461195
2158,37,,4.679524809470168,2023-08-29,Groceries,209.0480693685338
2624,53,24759.01953567331,4.254627174870634,2023-11-17,Groceries,144.6153865848676
1176,40,42684.00654412995,4.145939295841811,2023-03-04,Groceries,166.7961197714929
1030,64,,5.758077723097332,2023-06-16,Clothing,302.1016211872781
2940,65,10000.0,2.997303281355284,2023-03-16,Groceries,156.76682048446668
3379,60,43409.923987277485,3.9161533805217177,2023-11-23,Clothing,306.73376567451544
1591,36,35698.735587251474,5.893336277728377,2023-08-16,Groceries,115.33637983303586
3415,55,87225.14747961058,3.9115062170114663,2023-02-19,Groceries,241.00844653126003
486,,46675.57030579699,0.6481950146644444,2023-01-13,Groceries,197.11246213298816
4924,66,,4.657961805231199,2023-11-26,Groceries,218.3983536164651
4087,25,29228.87387928231,3.89650787735593,2023-06-30,Groceries,93.03807770184702
89,38,58353.47396967573,4.232715122354188,2023-03-06,Home,197.6545862465528
1698,33,92334.93642959301,4.029057877778662,2023-07-16,Electronics,255.3278419047165
4858,20,,1.4142983359372772,2023-12-02,Groceries,120.63447229563384
654,29,73292.29980620713,3.7586574487631648,2023-11-10,Groceries,202.2661220317119
4217,58,44479.77876567038,4.365492808703963,2023-08-28,Groceries,203.20117622004213
3900,67,94083.72335772446,5.530492974468137,2023-02-05,Groceries,363.20650309466066
2143,20,50118.76338830299,4.8972089892989,2023-02-25,Groceries,179.62103444837626
1150,58,34199.74395837848,1.3875830647668006,2023-12-03,Groceries,95.73896184463018
3679,18,57968.96091024001,4.377932639564274,2023-08-30,Groceries,66.22070865095091
145,18,28071.95027697197,0.7966551852231374,2023-04-24,Groceries,89.98485678703105
671,60,51468.690384822374,5.038068808129129,2023-10-03,Health,243.88761079053975
3510,51,17699.36255744241,2.229016926104106,2023-09-04,Groceries,129.9772541802298
4978,42,25528.656290499785,4.1604847392524915,2023-07-02,Groceries,196.34925112542865
2597,61,30377.92572100529,6.07964727077035,2023-12-18,Home,276.15380004301124
2146,,,4.417501417305087,2023-01-06,Groceries,256.4130880880815
2219,52,49857.52775583327,4.178235334573068,2023-05-10,Groceries,172.5477253386754
1371,35,37215.38877439736,2.094000668984783,2023-09-23,Home,143.69575161721198
4702,48,30354.53493043693,3.587597822943778,2023-12-03,Groceries,130.2369054399131
1469,41,39177.49254930315,3.684173065640188,2023-02-25,Groceries,189.64731662104685
2811,56,41879.98672183015,4.2720494707707335,2023-11-30,Home,214.21468911603796
3703,65,19304.25341809721,4.146275041125204,2023-06-30,Groceries,186.83799426122619
4105,22,57434.720560240945,3.1168363654238975,2023-02-21,Groceries,223.41681281749828
3227,41,43610.19858854662,3.1340170968076992,2023-11-15,Groceries,135.4551364608388
4339,54,63193.045975545,6.332304342998952,2023-02-26,Groceries,311.940943465223
4099,18,60023.42528977337,4.103545516927926,2023-06-06,Groceries,176.18150946396705
2488,24,20989.004535025913,4.171827585947154,2023-09-23,Groceries,121.8441339555776
101,62,52242.09893649034,3.6888215746458295,2023-01-23,Groceries,277.01889862168844
2928,45,43392.478733180455,3.457116308574234,2023-10-30,Groceries,196.54148045759274
732,42,64286.37871747306,4.282768696127253,2023-06-26,Groceries,282.60306050183414
3616,47,39754.09707478056,6.358765406002256,2023-12-22,Groceries,210.12445628771042
4578,44,89094.22394522576,5.304402697632945,2023-01-07,Clothing,368.0845100738639
4967,49,24434.747414848498,5.396677347611556,2023-11-20,Groceries,200.91947581323245
752,58,69459.93090666001,4.126584111720368,2023-05-10,Groceries,210.71415305577352
4373,59,64586.236330765576,2.8963807713100165,2023-03-08,Groceries,223.9554540450813
2474,66,46521.071553276925,5.350058306045238,2023-08-04,Groceries,202.27493478587013
2657,39,24592.410575831913,3.4442757289304797,2023-08-20,Groceries,186.6188939033641
4346,31,46496.72528442086,3.5634265721180016,2023-07-12,Groceries,180.36994042116817
1096,29,33432.05090412702,3.8290238075700076,2023-01-23,Groceries,184.36065408584295
882,55,,3.598955852054994,2023-08-18,Groceries,315.7007242496827
1085,62,56794.47718749514,4.291477650868325,2023-02-05,Groceries,272.1708896268837
4297,48,64605.67638613928,4.450478081913687,2023-06-28,Health,232.61932595916846
1655,52,48140.34416820997,4.86145385192202,2023-12-18,Clothing,316.02263544263747
3442,21,44773.9977886221,4.8438256962300255,2023-04-05,Health,208.83839138056868
1610,,43467.53021828865,,2023-03-01,Home,63.3302663552882
1666,56,39899.66299265328,2.951797235159491,2023-09-19,Groceries,140.4036150940466
4993,66,44099.45295771685,4.589475506000592,2023-02-18,Clothing,263.8577252747036
3847,51,90700.18218669578,,2023-05-11,Health,225.10328514700947
4425,22,32722.680672085997,2.9141189260570606,2023-10-04,Groceries,147.44651408797012
1483,19,,1.9692390277520504,2023-05-08,Groceries,156.53499457266602
1341,38,39492.22260726108,2.8458597579397606,2023-06-29,Groceries,133.88322551160942
747,52,40617.17269841804,4.13244362300115,2023-01-12,Groceries,224.9510300501567
3255,37,35453.57556995445,4.174168243003482,2023-04-16,Groceries,117.77432268087856
3160,66,49828.29596280789,3.0058659211396783,2023-09-29,Groceries,203.91360744260362
1175,50,40522.702596809424,3.664991460003563,2023-08-15,Groceries,93.06575762527221
2903,25,46396.383372542616,4.84653222621142,2023-06-12,Groceries,183.0610718261221
4039,64,38717.70398776811,4.143555218369028,2023-07-31,Groceries,194.85072488251004
4336,27,19867.743417132126,2.3584436566375837,2023-08-05,Health,145.0200638746609
4520,29,66126.9682214986,6.31779917624873,2023-05-05,Groceries,235.81767170941066
298,29,71553.02619058287,4.338426766826052,2023-01-11,Groceries,209.4495631736898
1706,22,16368.458004651191,2.9603108680493793,2023-01-28,Clothing,8.72035497996788
3771,35,69627.67984550066,4.727356221710483,2023-09-26,Groceries,155.06908827768035
1670,46,32815.337158071576,3.5076594541959363,2023-01-31,Home,93.56312120579877
1486,56,75832.70453520893,4.464488661588915,2023-05-23,Groceries,231.25726570597294
1002,68,21011.605416451635,1.5476508130904412,2023-09-03,Groceries,163.39749466738164
231,45,29733.683288045482,1.6044478860369051,2023-08-23,Groceries,159.95167954556024
472,64,32130.135322247832,3.944079501178292,2023-03-14,Groceries,206.93053617360752
3361,45,42187.26938497296,5.04813315377275,2023-04-15,Groceries,250.0403837527562
3733,58,75810.96451535916,3.7376761824915476,2023-06-18,Health,231.38679935420083
766,25,13480.3151674474,4.132787618244808,2023-11-13,Groceries,154.90800692650203
812,28,32594.875529655495,5.756573246625505,2023-05-19,Groceries,103.87793309777787
1221,30,38700.361779358485,0.8292578159241323,2023-08-14,Groceries,1.5852437010707945
2522,41,,4.94116011078969,2023-01-18,Groceries,178.25226065182994
4821,51,27583.056928688606,5.30851548078633,2023-06-18,Groceries,227.66980076132785
1414,45,43256.23724417654,4.942714138129734,2023-01-28,Groceries,187.08565060786395
2916,37,60739.51393887482,3.7520686981581646,2023-05-31,Groceries,242.38958279075325
2888,39,61245.0056633944,2.9561581827048817,2023-09-10,Groceries,195.32218559085402
1254,25,86130.69342918668,3.8293822862545794,2023-11-22,Clothing,232.2626151554568
2095,49,76932.86862868963,5.348951108310937,2023-12-12,Groceries,274.1910420864605
722,37,34499.31621152552,5.134963249872953,2023-08-04,Groceries,182.90915281323026
1057,41,27729.61535144015,4.850568761155097,2023-08-13,Home,152.8543092583861
2371,23,12161.921974927522,2.475878100428014,2023-09-12,Groceries,141.17920425745655
2589,23,,3.4325625833725955,2023-07-18,Groceries,74.22420372249711
3786,50,61650.90109006355,5.703553227822649,2023-04-13,Groceries,197.00804839375118
3382,68,44765.98012368327,3.074895478651176,2023-04-17,Groceries,228.28030495358533
880,68,66394.56663382024,3.1512169998209196,2023-01-19,Home,369.43630225588925
